Slab Width,Slab Length,AL,B,C,CA,NB,CR,CU,MN,MO,N,NI,P,S,SI,TI,V,Reheating Furnace Exit Temp,Finishing Temp,Coiling Temp,FM Exit Thickness,Coil Outr Dia,Avg line speed,weld pressure,Reduction Ratio,ACL-Thickness,ACL-Width,ACL-Length,O2 in Heating Element Furnace,Radiant Tube Furnace Dewpoint,After Tube Cooling Dewpoint,Rapid Jet Cooling Dewpoint,Coating Thickness,Drying Furnace Press,B50,Hardness,Coreloss-Before Aging,Coreloss After Aging,Permeability
1100.0,9500.0,0.3765,0.0003,0.0025,0.0002,0.0004,0.02,0.0075,0.3317,0.0005,0.0021,0.009,0.0171,0.004,2.0864,0.001,0.0005,1120.0,868.5107,688.11127,2.5999951,1732.64,92.22,845.0,0.807691945,0.5,1025.0,4310.23,1.172281,-32.887,-39.96,-20.31539,5.7,-8.499,1.69,174.0,3.35,3.35,1251.0
1100.0,9500.0,0.3857,0.0003,0.0025,0.0002,0.0007,0.02,0.0074,0.3063,0.0002,0.0021,0.009,0.0219,0.004,2.0795,0.001,0.0004,1120.0,853.4358,684.85956,2.6000004,1697.339,92.215,844.0,0.807692337,0.5,1025.0,4120.036,1.173668,-33.061,-39.96,-21.55384,5.7,-8.483,1.7,175.0,3.17,3.17,1294.0
1100.0,9500.0,0.3765,0.0003,0.0025,0.0002,0.0004,0.02,0.0075,0.3317,0.0005,0.0021,0.009,0.0171,0.004,2.0864,0.001,0.0005,1120.0,867.74274,688.6815,2.5999985,1674.179,91.884,851.0,0.807692197,0.5,1025.0,3997.38,1.195485,-34.422,-39.96,-20.64358,5.6,-8.495,1.69,175.0,3.13,3.13,1354.0
1100.0,9500.0,0.3765,0.0003,0.0025,0.0002,0.0004,0.02,0.0075,0.3317,0.0005,0.0021,0.009,0.0171,0.004,2.0864,0.001,0.0005,1120.0,869.4583,688.64746,2.5999963,1715.659,86.937,849.0,0.807692034,0.5,1025.0,4218.25,1.183036,-31.516,-39.96,-24.83454,5.6,-8.517,1.7,178.0,3.19,3.19,1257.0
1100.0,9500.0,0.3765,0.0003,0.0025,0.0002,0.0004,0.02,0.0075,0.3317,0.0005,0.0021,0.009,0.0171,0.004,2.0864,0.001,0.0005,1120.0,855.3782,684.8213,2.6,1723.595,87.61,846.0,0.807692308,0.5,1025.0,4261.123,1.180734,-33.606,-39.96,-24.29639,5.9,-8.509,1.69,179.0,3.11,3.11,1291.0
1100.0,9500.0,0.4,0.0003,0.0025,0.0003,0.0006,0.02,0.0077,0.35,0.0011,0.0025,0.0091,0.0134,0.004,2.1,0.001,0.0004,1120.0,873.4239,685.9948,2.5999992,1628.662,91.416,843.0,0.807692249,0.5,1025.0,3761.236,1.187767,-33.213,-39.96,-20.502,5.6,-8.496,1.7,176.0,3.11,3.11,1217.0
1100.0,9500.0,0.4,0.0003,0.0025,0.0003,0.0006,0.02,0.0077,0.35,0.0011,0.0025,0.0091,0.0134,0.004,2.1,0.001,0.0004,1120.0,869.7077,684.10077,2.5999982,1735.244,92.449,844.0,0.807692175,0.5,1025.0,4324.417,1.193861,-32.659,-39.96,-19.77336,5.6,-8.504,1.7,173.0,3.31,3.31,1305.0
1100.0,9500.0,0.3765,0.0003,0.0025,0.0002,0.0004,0.02,0.0075,0.3317,0.0005,0.0021,0.009,0.0171,0.004,2.0864,0.001,0.0005,1120.0,859.8261,686.04083,2.6000001,1713.392,87.827,846.0,0.807692315,0.5,1025.0,4206.042,1.188929,-29.982,-39.96,-24.5377,5.4,-8.493,1.7,173.0,3.16,3.16,1314.0
1100.0,9500.0,0.3765,0.0003,0.0025,0.0002,0.0004,0.02,0.0075,0.3317,0.0005,0.0021,0.009,0.0171,0.004,2.0864,0.001,0.0005,1120.0,871.51245,688.72144,2.5999997,1721.945,87.648,847.0,0.807692286,0.5,1025.0,4252.191,1.208259,-30.864,-38.864,-24.32967,5.6,-8.498,1.69,174.0,3.18,3.18,1270.0
1100.0,9500.0,0.3765,0.0003,0.0025,0.0002,0.0004,0.02,0.0075,0.3317,0.0005,0.0021,0.009,0.0171,0.004,2.0864,0.001,0.0005,1120.0,869.2245,686.6497,2.5999975,1699.668,87.58,847.0,0.807692123,0.5,1025.0,4132.462,1.194936,-31.053,-38.746,-25.16607,5.5,-8.49,1.7,173.0,3.3,3.3,1398.0
1100.0,9500.0,0.4,0.0003,0.0025,0.0003,0.0006,0.02,0.0077,0.35,0.0011,0.0025,0.0091,0.0134,0.004,2.1,0.001,0.0004,1120.0,860.70667,688.7308,2.5999987,1722.39,90.302,847.0,0.807692212,0.5,1025.0,4254.6,1.189219,-33.096,-39.863,-18.77783,5.8,-8.488,1.7,176.0,3.12,3.12,1230.0
1100.0,9300.0,0.3726,0.0003,0.0025,0.0002,0.0004,0.02,0.0078,0.3046,0.0006,0.0018,0.009,0.015,0.004,2.0562,0.001,0.0004,1120.0,870.3995,691.463,2.5999982,1675.695,91.975,843.0,0.807692175,0.5,1025.0,4005.359,1.175873,-35.25,-39.96,-23.09936,5.7,-8.491,1.7,175.0,3.22,3.22,1240.0
1100.0,9500.0,0.3857,0.0003,0.0025,0.0002,0.0007,0.02,0.0074,0.3063,0.0002,0.0021,0.009,0.0219,0.004,2.0795,0.001,0.0004,1120.0,870.584,689.17456,2.5999985,1679.956,0.0,0.0,0.807692197,0.5,1025.0,3850.0,0.0,0.0,0.0,0.0,5.4,0.0,1.69,176.0,3.23,3.23,1223.0
1100.0,9500.0,0.3857,0.0003,0.0025,0.0002,0.0007,0.02,0.0074,0.3063,0.0002,0.0021,0.009,0.0219,0.004,2.0795,0.001,0.0004,1120.0,864.69403,688.41656,2.6000006,1698.548,92.267,852.0,0.807692352,0.5,1025.0,4126.484,1.180051,-34.463,-39.961,-20.86989,5.7,-8.505,1.7,172.0,3.17,3.17,1339.0
1100.0,9500.0,0.3857,0.0003,0.0025,0.0002,0.0007,0.02,0.0074,0.3063,0.0002,0.0021,0.009,0.0219,0.004,2.0795,0.001,0.0004,1120.0,873.8055,689.9688,2.5999997,1728.494,87.562,849.0,0.807692286,0.5,1025.0,4287.688,1.213554,-33.131,-39.96,-26.71792,5.3,-8.501,1.7,172.0,3.24,3.24,1256.0
1100.0,9500.0,0.4,0.0003,0.0025,0.0003,0.0006,0.02,0.0077,0.35,0.0011,0.0025,0.0091,0.0134,0.004,2.1,0.001,0.0004,1120.0,862.5902,686.8744,2.6000013,1722.446,87.461,844.0,0.807692404,0.5,1030.0,4254.903,1.196139,-26.813,-34.364,-20.14154,5.5,-7.497,1.69,178.0,3.11,3.11,1199.0
1100.0,9500.0,0.4,0.0003,0.0025,0.0003,0.0006,0.02,0.0077,0.35,0.0011,0.0025,0.0091,0.0134,0.004,2.1,0.001,0.0004,1120.0,856.3464,687.74133,2.6,1714.078,87.416,846.0,0.807692308,0.5,1030.0,4209.734,1.208321,-26.787,-39.139,-24.76776,5.5,-7.487,1.69,176.0,3.17,3.17,1260.0
1280.0,9500.0,0.0028,0.0001,0.0026,0.0005,0.0002,0.036,0.0072,0.2323,0.001,0.0023,0.0091,0.0569,0.005,0.6798,0.0011,0.0003,1120.0,852.299,678.7583,2.7999952,1081.981,108.864,844.0,0.821428265,0.5,1200.0,1433.538,1.166157,-25.231,-39.96,-31.29268,0.71,-6.483,1.73,127.0,5.75,5.75,1953.0
1280.0,9500.0,0.0018,0.0001,0.0011,0.0002,0.0002,0.0262,0.0079,0.25,0.0009,0.003,0.0089,0.0477,0.005,0.7139,0.0011,0.0002,1120.0,863.093,670.5481,2.7999942,1702.019,102.736,848.0,0.821428202,0.5,305.0,987.261,1.214913,-22.522,-39.96,-28.16684,1.5,-6.878,1.75,128.0,5.59,5.59,2181.0
1280.0,9500.0,0.0018,0.0001,0.0011,0.0002,0.0002,0.0262,0.0079,0.25,0.0009,0.003,0.0089,0.0477,0.005,0.7139,0.0011,0.0002,1120.0,866.7967,672.3072,2.799995,1698.13,102.724,842.0,0.821428253,0.5,305.0,996.815,1.208913,-22.686,-39.96,-27.54209,1.6,-6.944,1.75,130.0,5.49,5.49,2145.0
1280.0,9500.0,0.0028,0.0001,0.0026,0.0005,0.0002,0.036,0.0072,0.2323,0.001,0.0023,0.0091,0.0569,0.005,0.6798,0.0011,0.0003,1120.0,854.18695,673.19904,2.7999973,948.249,104.645,850.0,0.821428399,0.5,1200.0,852.654,1.207827,-21.181,-39.961,-24.48385,0.74,-6.594,1.73,129.0,5.6,5.6,1995.0
1280.0,9500.0,0.0018,0.0001,0.0011,0.0002,0.0002,0.0262,0.0079,0.25,0.0009,0.003,0.0089,0.0477,0.005,0.7139,0.0011,0.0002,1120.0,856.3373,674.51495,2.799999,1704.104,102.368,849.0,0.821428508,0.5,172.0,989.809,1.223419,-21.733,-39.96,-26.38177,1.6,-6.745,1.74,129.0,5.43,5.43,2099.0
1280.0,9500.0,0.0015,0.0001,0.001,0.0002,0.0002,0.0293,0.0072,0.2366,0.0009,0.0016,0.0089,0.0522,0.004,0.7039,0.0009,0.0002,1120.0,863.03436,679.13116,2.7999966,1700.806,102.49,846.0,0.821428355,0.5,172.0,988.535,1.188936,-23.644,-39.96,-27.24115,1.6,-6.86,1.74,130.0,5.39,5.39,2132.0
1280.0,9500.0,0.0015,0.0001,0.001,0.0002,0.0002,0.0293,0.0072,0.2366,0.0009,0.0016,0.0089,0.0522,0.004,0.7039,0.0009,0.0002,1120.0,849.8928,673.5343,2.8,1083.657,99.799,846.0,0.821428571,0.5,1183.0,1439.24,1.195927,-22.01,-39.961,-25.90044,1.5,-6.949,1.74,127.0,5.21,5.21,1986.0
1280.0,9500.0,0.0028,0.0001,0.0026,0.0005,0.0002,0.036,0.0072,0.2323,0.001,0.0023,0.0091,0.0569,0.005,0.6798,0.0011,0.0003,1120.0,862.25604,679.1806,2.799999,965.196,96.447,843.0,0.821428508,0.5,114.3,949.253,1.215628,-26.177,-39.96,-25.37793,0.82,-7.014,1.74,125.0,5.49,5.49,1898.0
1280.0,9500.0,0.0028,0.0001,0.0026,0.0005,0.0002,0.036,0.0072,0.2323,0.001,0.0023,0.0091,0.0569,0.005,0.6798,0.0011,0.0003,1120.0,861.9651,676.5226,2.799997,1723.375,92.654,842.0,0.82142838,0.5,1165.0,1293.786,1.213412,-23.909,-39.961,-27.36289,1.7,-6.573,1.74,129.0,5.89,5.89,2071.0
1280.0,9500.0,0.0028,0.0001,0.0026,0.0005,0.0002,0.036,0.0072,0.2323,0.001,0.0023,0.0091,0.0569,0.005,0.6798,0.0011,0.0003,1120.0,846.2739,670.50946,2.8000007,1107.079,97.488,851.0,0.821428616,0.5,1165.0,1519.839,1.178464,-24.091,-39.961,-27.3496,1.8,-6.389,1.74,126.0,6.08,6.08,2036.0
1280.0,9600.0,0.0015,0.0001,0.0017,0.0002,0.0002,0.0249,0.0077,0.2158,0.0011,0.0038,0.0092,0.042,0.004,0.701,0.001,0.0002,1120.0,863.3148,680.73584,2.7999985,1716.828,97.77,842.0,0.821428476,0.5,1165.0,178.016,1.192796,-22.928,-39.96,-27.45656,1.7,-6.545,1.74,128.0,5.73,5.73,2156.0
1280.0,9500.0,0.0018,0.0001,0.0011,0.0002,0.0002,0.0262,0.0079,0.25,0.0009,0.003,0.0089,0.0477,0.005,0.7139,0.0011,0.0002,1120.0,862.5962,676.4958,2.7999964,1066.689,102.278,842.0,0.821428342,0.5,1165.0,1373.683,1.215208,-22.597,-39.96,-27.33541,1.6,-6.726,1.74,129.0,5.6,5.6,2140.0
1280.0,9500.0,0.0018,0.0001,0.0011,0.0002,0.0002,0.0262,0.0079,0.25,0.0009,0.003,0.0089,0.0477,0.005,0.7139,0.0011,0.0002,1120.0,847.76636,672.22266,2.8000007,1085.557,97.777,843.0,0.821428616,0.5,1165.0,1445.713,1.178967,-24.518,-39.96,-27.85546,1.7,-6.998,1.73,125.0,5.75,5.75,1965.0
1280.0,9600.0,0.0015,0.0001,0.0017,0.0002,0.0002,0.0249,0.0077,0.2158,0.0011,0.0038,0.0092,0.042,0.004,0.701,0.001,0.0002,1120.0,858.8744,679.5253,2.7999983,987.463,89.719,848.0,0.821428463,0.5,1165.0,1126.29,1.159426,-23.612,-39.96,-27.57896,1.6,-7.276,1.74,129.0,5.4,5.4,2109.0
1280.0,9600.0,0.0015,0.0001,0.0017,0.0002,0.0002,0.0249,0.0077,0.2158,0.0011,0.0038,0.0092,0.042,0.004,0.701,0.001,0.0002,1120.0,864.9291,680.35175,2.7999966,1088.853,96.5,846.0,0.821428355,0.5,76.2,1222.557,1.217486,-28.47,-39.96,-22.69433,1.6,-6.657,1.75,126.0,5.36,5.36,2171.0
1280.0,9500.0,0.0015,0.0001,0.001,0.0002,0.0002,0.0293,0.0072,0.2366,0.0009,0.0016,0.0089,0.0522,0.004,0.7039,0.0009,0.0002,1120.0,848.61224,668.0795,2.8000019,1732.539,107.325,847.0,0.821428693,0.5,1180.0,4309.682,1.202762,-22.593,-39.96,-32.15692,0.69,-6.521,1.73,130.0,5.36,5.36,1828.0
1280.0,9500.0,0.0018,0.0001,0.0011,0.0002,0.0002,0.0262,0.0079,0.25,0.0009,0.003,0.0089,0.0477,0.005,0.7139,0.0011,0.0002,1120.0,849.6662,676.92365,2.8000016,1068.869,97.099,840.0,0.821428673,0.5,1165.0,1389.239,1.199908,-19.353,-39.96,-29.43646,1.6,-6.308,1.74,124.0,5.43,5.43,1953.0
1280.0,9600.0,0.0015,0.0001,0.0017,0.0002,0.0002,0.0249,0.0077,0.2158,0.0011,0.0038,0.0092,0.042,0.004,0.701,0.001,0.0002,1120.0,862.26556,681.4992,2.7999985,1737.596,109.531,845.0,0.821428476,0.5,1180.0,1625.607,1.166626,-24.699,-39.96,-24.43324,0.79,-6.572,1.74,124.0,5.32,5.32,2134.0
1280.0,9600.0,0.0015,0.0001,0.0017,0.0002,0.0002,0.0249,0.0077,0.2158,0.0011,0.0038,0.0092,0.042,0.004,0.701,0.001,0.0002,1120.0,851.69434,678.0699,2.799999,1742.014,106.424,845.0,0.821428508,0.5,1180.0,4361.392,1.165741,-26.556,-39.103,-25.37666,0.77,-6.499,1.74,125.0,5.44,5.44,2069.0
1280.0,9500.0,0.0028,0.0001,0.0026,0.0005,0.0002,0.036,0.0072,0.2323,0.001,0.0023,0.0091,0.0569,0.005,0.6798,0.0011,0.0003,1120.0,863.4375,680.13745,2.799997,1735.358,109.999,847.0,0.82142838,0.5,1180.0,4325.036,1.169553,-23.618,-39.96,-24.99944,0.83,-6.23,1.74,124.0,5.89,5.89,2098.0
1280.0,9500.0,0.0015,0.0001,0.001,0.0002,0.0002,0.0293,0.0072,0.2366,0.0009,0.0016,0.0089,0.0522,0.004,0.7039,0.0009,0.0002,1120.0,857.7964,676.9865,2.7999966,1730.477,109.955,845.0,0.821428355,0.5,1181.0,729.785,1.202092,-23.676,-39.96,-24.96645,0.82,-6.45,1.74,125.0,5.55,5.55,2131.0
1280.0,9500.0,0.0015,0.0001,0.001,0.0002,0.0002,0.0293,0.0072,0.2366,0.0009,0.0016,0.0089,0.0522,0.004,0.7039,0.0009,0.0002,1120.0,853.31824,677.75464,2.7999992,1735.838,106.512,847.0,0.82142852,0.5,1180.0,4327.654,1.17198,-25.365,-39.96,-29.65076,0.72,-6.199,1.74,129.0,5.81,5.81,2038.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,846.67413,649.9238,2.7999988,962.028,92.105,850.0,0.821428495,0.5,1250.0,1048.403,1.222216,-22.139,-39.96,-27.92323,0.74,-7.012,1.73,126.0,5.94,5.94,1817.0
1340.0,9600.0,0.005,0.0001,0.0018,0.0001,0.0002,0.031,0.005,0.22,0.001,0.0012,0.007,0.045,0.0043,0.708,0.0007,0.0004,1120.0,846.6224,653.67505,2.7999995,975.655,97.662,841.0,0.82142854,0.5,1250.0,992.611,1.199676,-22.802,-39.96,-27.24854,0.68,-7.004,1.74,132.0,5.99,6.0,1933.0
1340.0,9600.0,0.005,0.0001,0.0018,0.0001,0.0002,0.031,0.005,0.22,0.001,0.0012,0.007,0.045,0.0043,0.708,0.0007,0.0004,1120.0,847.30096,658.74805,2.8000011,951.762,88.093,847.0,0.821428642,0.5,1250.0,1017.542,1.193356,-27.105,-39.96,-29.40291,0.86,-6.773,1.72,128.0,5.85,5.85,1722.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,855.69073,664.68964,2.8000002,959.245,97.673,850.0,0.821428584,0.5,1250.0,964.076,1.192019,-23.037,-39.96,-27.40939,0.77,-6.975,1.73,127.0,6.34,6.34,1890.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,848.246,667.63184,2.8000019,949.994,88.044,845.0,0.821428693,0.5,1250.0,1012.258,1.174957,-24.939,-39.96,-26.51688,0.85,-7.007,1.73,125.0,6.2,6.2,1904.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,854.1106,670.54004,2.8000016,964.615,97.69,841.0,0.821428673,0.5,1250.0,848.917,1.200623,-22.883,-39.961,-27.44715,0.79,-6.957,1.74,128.0,6.1,6.1,1898.0
1340.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,850.0487,672.45624,2.800002,949.584,106.609,841.0,0.821428699,0.5,1250.0,915.567,1.178638,-24.972,-39.96,-29.90068,0.72,-6.442,1.73,127.0,6.45,6.45,1838.0
1340.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,847.88763,673.6519,2.8000038,979.373,105.161,842.0,0.821428814,0.5,261.0,825.337,1.180907,-27.703,-39.96,-29.38033,0.72,-6.518,1.73,129.0,6.37,6.37,1835.0
1340.0,9600.0,0.005,0.0001,0.0018,0.0001,0.0002,0.031,0.005,0.22,0.001,0.0012,0.007,0.045,0.0043,0.708,0.0007,0.0004,1120.0,849.8415,676.63727,2.8000038,955.865,90.813,845.0,0.821428814,0.5,1250.0,1029.837,1.17857,-33.095,-39.96,-24.2666,0.83,-6.977,1.73,125.0,6.29,6.29,1753.0
1340.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,849.868,677.5782,2.800001,950.261,105.84,846.0,0.821428635,0.5,1250.0,649.987,1.206814,-23.027,-39.96,-29.31173,0.71,-6.5,1.73,128.0,6.36,6.36,1878.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,847.5336,676.0393,2.8000038,791.582,39.549,847.0,0.821428814,0.5,1250.0,250.293,1.212761,-39.96,-39.96,-39.95961,0.85,-6.812,1.72,126.0,6.11,6.11,1814.0
1340.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,851.66846,674.5324,2.8000035,962.824,105.912,847.0,0.821428795,0.5,1250.0,1050.81,1.183912,-24.407,-39.96,-25.80659,0.79,-6.827,1.72,126.0,6.18,6.18,1767.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,853.4916,675.00085,2.8000028,984.175,104.815,847.0,0.82142875,0.5,1250.0,1116.108,1.184332,-21.761,-39.96,-28.64707,0.75,-6.555,1.73,127.0,6.2,6.2,1826.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,848.7995,675.6709,2.8000033,948.71,96.28,846.0,0.821428782,0.5,1250.0,1008.43,1.168251,-21.049,-37.428,-21.12134,0.88,-6.388,1.72,128.0,5.84,5.84,1761.0
1340.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,851.98737,677.6581,2.8000019,951.668,107.416,846.0,0.821428693,0.5,1250.0,1017.261,1.200659,-25.741,-39.96,-26.36985,0.8,-6.689,1.73,125.0,6.35,6.35,1843.0
1340.0,9500.0,0.004,0.0001,0.0019,0.0001,0.0004,0.029,0.007,0.25,0.001,0.0016,0.007,0.041,0.0038,0.688,0.001,0.0006,1120.0,849.4923,678.6652,2.8000038,981.451,106.586,849.0,0.821428814,0.5,1250.0,1107.698,1.205621,-24.93,-39.96,-25.1902,0.8,-6.473,1.73,129.0,5.92,5.92,1777.0
1340.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,845.6271,670.092,2.800003,822.313,86.857,847.0,0.821428763,0.5,1250.0,1230.675,1.181816,-31.275,-39.93,-29.72561,0.82,-6.991,1.73,130.0,5.95,5.95,1830.0
1340.0,9500.0,0.005,0.0001,0.0018,0.0001,0.0002,0.031,0.005,0.22,0.001,0.0012,0.007,0.045,0.0043,0.708,0.0007,0.0004,1120.0,852.62866,675.7595,2.8000016,1683.126,102.215,848.0,0.821428673,0.5,1250.0,949.401,1.170281,-25.313,-39.96,-25.8989,0.81,-6.624,1.73,131.0,5.95,5.95,1843.0
1340.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,851.64954,677.07196,2.8000007,953.922,97.298,847.0,0.821428616,0.5,1250.0,1024.008,1.208065,-18.584,-34.915,-16.98573,0.84,-5.998,1.72,128.0,5.79,5.79,1770.0
1340.0,9500.0,0.005,0.0001,0.0018,0.0001,0.0002,0.031,0.005,0.22,0.001,0.0012,0.007,0.045,0.0043,0.708,0.0007,0.0004,1120.0,845.96936,679.66296,2.8000042,975.217,108.091,843.0,0.821428839,0.5,1250.0,209.325,1.181709,-25.893,-39.96,-25.69777,0.74,-6.454,1.73,127.0,5.94,5.94,1916.0
1340.0,9600.0,0.005,0.0001,0.0018,0.0001,0.0002,0.031,0.005,0.22,0.001,0.0012,0.007,0.045,0.0043,0.708,0.0007,0.0004,1120.0,853.5006,674.9996,2.8000019,979.738,107.1,849.0,0.821428693,0.5,1250.0,203.006,1.195494,-24.633,-39.96,-25.48674,0.74,-6.334,1.73,129.0,5.89,5.89,1896.0
1340.0,9600.0,0.005,0.0001,0.0018,0.0001,0.0002,0.031,0.005,0.22,0.001,0.0012,0.007,0.045,0.0043,0.708,0.0007,0.0004,1120.0,850.9088,678.7382,2.8000011,1077.813,106.291,848.0,0.821428642,0.5,1250.0,1419.397,1.189179,-23.005,-39.96,-25.60229,0.71,-6.503,1.73,132.0,5.9,5.9,1892.0
1335.0,9500.0,0.002,0.0001,0.002,0.0001,0.0002,0.034,0.006,0.17,0.001,0.0016,0.008,0.051,0.005,0.705,0.001,0.0002,1120.0,846.01324,662.4102,2.800001,1064.682,104.041,841.0,0.821428635,0.5,1200.0,1375.206,1.195231,-22.774,-39.885,-18.9663,0.74,-5.941,1.73,125.0,6.33,6.33,1734.0
1290.0,9500.0,0.2457,0.0002,0.0021,0.001,0.0002,0.02,0.0074,0.3,0.001,0.003,0.0091,0.0473,0.0032,0.9625,0.0015,0.0004,1120.0,906.33844,679.5375,2.6999922,963.834,76.976,847.0,0.81481428,0.5,1200.0,1053.866,1.185305,-25.836,-39.96,-28.93836,0.71,-6.854,1.73,134.0,4.56,4.56,1926.0
1290.0,9500.0,0.2541,0.0002,0.003,0.001,0.0002,0.02,0.0077,0.228,0.001,0.0035,0.0092,0.0395,0.006,1.044,0.0012,0.0003,1120.0,898.6941,680.6175,2.6999998,1052.353,92.488,847.0,0.814814801,0.5,1200.0,1334.208,1.215031,-32.275,-39.96,-23.1641,0.86,-6.936,1.73,136.0,4.6,4.81,1916.0
1290.0,9500.0,0.2457,0.0002,0.0021,0.001,0.0002,0.02,0.0074,0.3,0.001,0.003,0.0091,0.0473,0.0032,0.9625,0.0015,0.0004,1120.0,899.5436,682.66956,2.7000005,948.499,93.414,847.0,0.814814849,0.5,1200.0,1007.801,1.169233,-24.206,-39.96,-25.93773,0.82,-7.021,1.72,133.0,4.44,4.44,1783.0
1290.0,9500.0,0.2541,0.0002,0.003,0.001,0.0002,0.02,0.0077,0.228,0.001,0.0035,0.0092,0.0395,0.006,1.044,0.0012,0.0003,1120.0,905.6968,679.6547,2.7,1686.859,93.676,847.0,0.814814815,0.5,1200.0,4064.327,1.174571,-25.481,-39.96,-25.60575,0.85,-6.989,1.73,135.0,4.85,4.85,1928.0
1290.0,9500.0,0.2541,0.0002,0.003,0.001,0.0002,0.02,0.0077,0.228,0.001,0.0035,0.0092,0.0395,0.006,1.044,0.0012,0.0003,1120.0,890.58026,682.5434,2.7000008,1058.694,95.799,847.0,0.81481487,0.5,1200.0,1355.235,1.194159,-13.989,-38.615,-27.11614,1.7,-6.491,1.75,134.0,4.24,4.24,2142.0
1290.0,9500.0,0.2541,0.0002,0.003,0.001,0.0002,0.02,0.0077,0.228,0.001,0.0035,0.0092,0.0395,0.006,1.044,0.0012,0.0003,1120.0,904.68,680.685,2.7000012,1366.912,95.005,846.0,0.814814897,0.5,1225.0,2529.586,1.185199,-9.896,-39.96,-28.39311,1.9,-6.436,1.74,133.0,4.23,4.23,1977.0
1290.0,9500.0,0.2457,0.0002,0.0021,0.001,0.0002,0.02,0.0074,0.3,0.001,0.003,0.0091,0.0473,0.0032,0.9625,0.0015,0.0004,1120.0,902.0106,680.8089,2.6999989,1648.399,97.836,847.0,0.814814739,0.5,1225.0,3862.832,1.212488,-15.577,-39.96,-29.05916,1.9,-6.567,1.76,132.0,4.32,4.32,2194.0
1290.0,9500.0,0.2457,0.0002,0.0021,0.001,0.0002,0.02,0.0074,0.3,0.001,0.003,0.0091,0.0473,0.0032,0.9625,0.0015,0.0004,1120.0,885.71313,680.2374,2.7000015,1686.435,89.052,848.0,0.814814918,0.5,1225.0,4062.077,1.222303,-30.166,-39.96,-25.96383,0.84,-6.996,1.75,132.0,4.38,4.38,2019.0
1290.0,9500.0,0.2677,0.0002,0.002,0.001,0.0002,0.02,0.0075,0.2446,0.001,0.0032,0.0088,0.0445,0.0041,0.9822,0.0012,0.0004,1120.0,895.15424,679.5906,2.7000017,1697.625,86.58,846.0,0.814814931,0.5,1225.0,4121.559,1.183604,-32.975,-39.96,-26.1162,0.82,-7.019,1.75,134.0,4.25,4.25,2011.0
1290.0,9500.0,0.2677,0.0002,0.002,0.001,0.0002,0.02,0.0075,0.2446,0.001,0.0032,0.0088,0.0445,0.0041,0.9822,0.0012,0.0004,1120.0,894.4954,680.3962,2.6999986,1696.25,83.918,841.0,0.814814719,0.5,1225.0,4114.229,1.205925,-31.541,-39.96,-27.18144,0.87,-6.979,1.75,134.0,4.28,4.28,2064.0
1290.0,9500.0,0.2541,0.0002,0.003,0.001,0.0002,0.02,0.0077,0.228,0.001,0.0035,0.0092,0.0395,0.006,1.044,0.0012,0.0003,1120.0,879.0528,678.44476,2.7000017,967.862,97.429,842.0,0.814814931,0.5,1200.0,1066.087,1.174833,-24.266,-39.96,-26.02628,5.3,-8.499,1.72,136.0,4.58,4.58,1649.0
